image,label
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026674.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026675.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026676.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026677.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026678.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026681.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026686.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026687.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026689.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026690.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026692.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026694.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026695.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026697.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026699.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026702.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026703.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026704.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026707.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026708.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026709.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026710.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026713.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026714.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026717.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026721.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026722.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026723.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026725.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026726.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026729.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026731.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026733.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026735.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026736.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026738.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026739.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026740.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026743.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026744.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026746.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026749.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026751.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026754.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026755.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026756.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026757.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026759.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026760.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026761.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026768.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026769.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026771.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026772.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026775.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026776.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026777.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026778.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026780.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026787.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026788.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026789.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026791.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026792.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026793.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026796.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026797.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026798.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026799.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026801.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026802.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026803.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026805.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026806.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026808.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026810.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026812.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026813.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026814.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026817.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026818.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026819.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026820.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026821.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026823.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026824.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026825.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026832.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026833.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026834.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026836.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026837.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026840.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026841.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026842.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026845.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026846.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026848.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026852.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026856.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026857.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026858.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026859.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026860.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026861.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026862.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026863.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026865.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026867.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026868.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026872.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026878.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026879.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026880.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026881.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026883.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026884.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026885.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026888.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026892.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026894.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026897.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026902.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026904.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026905.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026907.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026908.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026912.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026913.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026914.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026915.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026917.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026921.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026924.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026925.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026926.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026927.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026928.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026930.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026933.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026935.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026936.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026937.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026938.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026939.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026940.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026941.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026942.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026944.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026945.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026946.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026947.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026949.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026950.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026951.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026952.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026954.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026956.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026958.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026963.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026964.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026966.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026968.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026971.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026972.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026974.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026978.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026983.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026985.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026988.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026990.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026991.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026992.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026996.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026997.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\026999.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027000.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027001.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027003.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027004.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027005.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027006.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027007.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027009.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027011.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027014.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027016.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027017.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027020.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027025.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027026.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027027.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027028.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027029.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027030.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027032.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027033.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027035.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027040.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027042.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027044.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027045.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027046.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027050.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027052.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027053.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027054.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027055.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027056.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027057.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027059.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027063.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027066.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027069.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027070.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027071.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027072.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027073.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027075.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027077.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027080.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027081.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027082.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027083.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027084.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027086.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027089.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027092.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027093.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027095.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027096.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027097.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027098.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027099.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027100.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027102.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027104.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027105.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027107.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027108.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027110.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027111.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027116.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027117.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027118.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027119.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027121.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027122.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027125.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027127.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027130.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027133.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027134.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027135.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027136.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027137.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027138.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027139.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027140.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027143.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027144.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027145.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027146.jpg,1
c:\Users\ronal\OneDrive\Desktop\dirac\emotion\celebA\Dataset\Train\Female\027147.jpg,1
